Index,ZONEID,Date,Time_Index,Day,Date.1,TCWL,TCIW,SP,HUM,TCC,U,V,TEMP,SSRD,STRD,TSR,TP,POWER
461,1,4/20/12 5:00,5,20,20120420 05:00,0.125279188,0.004253387,94542.5,74.83787537,0.80428648,1.655613899,-1.37349987,291.1074219,7331946,6474719,9413764,0.000661373,0.211538462
462,1,4/20/12 6:00,6,20,20120420 06:00,0.096383572,0.002853394,94554.8125,74.08692932,0.77800256,1.62768364,-1.247477531,290.9245605,7876439,7780039,10269568,0.000676155,0.104102564
463,1,4/20/12 7:00,7,20,20120420 07:00,0.061865173,0.001743317,94567.6875,76.82846069,0.564628482,1.173455238,-0.572125435,290.1342773,8142261,9073916,10736311,0.000695944,0.035320513
464,1,4/20/12 8:00,8,20,20120420 08:00,0.06849575,0.00463295,94614.1875,79.86410522,0.992288649,1.689527512,-0.780486107,288.1848145,8166146,10281723,10797244,0.000701427,0.003589744
465,1,4/20/12 9:00,9,20,20120420 09:00,0.062734246,0.00490573,94683.3125,82.81117249,0.879935801,1.282874107,-0.660531998,288.1162109,8166146,11538008,10797244,0.000706196,0
466,1,4/20/12 10:00,10,20,20120420 10:00,0.02604581,0.004663467,94700.5625,85.46051025,0.772051156,1.516955376,-0.235225678,287.4724121,8166146,12760324,10797380,0.000707626,0
467,1,4/20/12 11:00,11,20,20120420 11:00,0.003839576,0.002565511,94710.25,88.62193298,0.501058281,1.185202599,0.44659996,287.2666016,8166146,13957937,10797380,0.000707626,0
468,1,4/20/12 12:00,12,20,20120420 12:00,0.004222248,0.005081866,94742.6875,90.49443054,0.512609482,-0.004738808,0.420399666,286.7280273,8166530,15099892,10797380,0.000708103,0
469,1,4/20/12 13:00,13,20,20120420 13:00,0.007511515,0.004027218,94754.375,92.47605896,0.551017523,-0.890063286,0.506115913,285.1071777,8166530,16241431,10797380,0.00070858,0
470,1,4/20/12 14:00,14,20,20120420 14:00,0.006483246,0.001792908,94729,94.14271545,0.547350705,-1.115506172,0.795220375,284.309082,8166530,17364176,10797380,0.00070858,0
471,1,4/20/12 15:00,15,20,20120420 15:00,0.006366305,0.000526428,94698.8125,95.36491394,0.319379747,-0.697991371,1.074679375,284.0944824,8166530,18490144,10797380,0.00070858,0
472,1,4/20/12 16:00,16,20,20120420 16:00,0.015884399,0.000925064,94676,96.28941345,0.591893196,-0.66116333,1.334111214,283.5849609,8166530,19603184,10797380,0.00070858,0
473,1,4/20/12 17:00,17,20,20120420 17:00,0.017471492,0.004205704,94655.5625,96.50227356,0.813029289,-0.827598572,1.565476418,283.3691406,8166530,20738800,10797380,0.000709772,0
474,1,4/20/12 18:00,18,20,20120420 18:00,0.00883152,0.003591537,94651,96.03375244,0.645918787,-1.062213898,1.79005146,282.8642578,8166530,21839600,10797380,0.000711918,0
475,1,4/20/12 19:00,19,20,20120420 19:00,0.003923111,0.000321388,94651.875,95.01571655,0.183639944,-0.763158798,1.636252403,283.5202637,8166530,23010976,10797380,0.000711918,0
476,1,4/20/12 20:00,20,20,20120420 20:00,0.002101613,0.000274658,94666.9375,94.03613281,0.116046131,-0.853904724,1.865271568,283.0285645,8166530,24115488,10797380,0.000711918,0
477,1,4/20/12 21:00,21,20,20120420 21:00,0.005828857,0.001561165,94688.875,93.6749115,0.323944092,-0.669697762,1.652215958,283.5510254,8189361,25211600,10844537,0.000711918,0.001858974
478,1,4/20/12 22:00,22,20,20120420 22:00,0.013778687,0.001457214,94704.8125,88.32017517,0.389953613,-0.926369667,1.811132431,286.4570312,8606825,26372224,11414028,0.000712872,0.080448718
479,1,4/20/12 23:00,23,20,20120420 23:00,0.006538391,0.002587318,94714.875,79.28215027,0.625244141,-1.342564583,1.312917709,289.0671387,9671988,27559232,12711949,0.000714302,0.279615385
480,1,4/21/12 0:00,24,20,20120421 00:00,0.001556396,0.001411438,94684.125,71.48350525,0.34552002,-2.016022682,0.528811455,290.9926758,11414195,28742448,14699492,0.000714302,0.673974359
481,1,4/21/12 1:00,1,21,20120421 01:00,0.023010254,0.000301361,94601.6875,65.30639648,0.416595459,-2.563232422,-0.925394058,292.472168,2027269,1185912,2342053,0,0.748589744
482,1,4/21/12 2:00,2,21,20120421 02:00,0.164745092,0.011343002,94476.75,61.5584259,0.350257218,-2.424446106,-1.451266289,293.0839844,4267794,2412361,4904494,0.000291169,0.319935897
483,1,4/21/12 3:00,3,21,20120421 03:00,0.151732743,0.012317657,94447.875,59.7796936,0.529357672,-2.109549522,-1.145367622,293.1923828,6121169,3618198,7121539,0.000456214,0.078461538
484,1,4/21/12 4:00,4,21,20120421 04:00,0.104488134,0.006074905,94385.5,60.73672485,0.58055222,-2.591719627,-1.038516998,292.7687988,7372656,4873317,8795550,0.000564754,0.155320513
485,1,4/21/12 5:00,5,21,20120421 05:00,0.107482016,0.004882813,94365.375,61.87515259,0.617564678,-2.301686287,-1.509052277,292.6330566,8510489,6177087,10301271,0.000654697,0.146025641
486,1,4/21/12 6:00,6,21,20120421 06:00,0.117002249,0.006101608,94395.625,63.56782532,0.566477537,-1.702306747,-1.358466148,292.1948242,9200504,7486683,11267757,0.000698924,0.126410256
487,1,4/21/12 7:00,7,21,20120421 07:00,0.060339384,0.001992226,94375.875,68.3293457,0.506028235,-1.372502327,-0.52222538,291.0664062,9472398,8801160,11718279,0.000706196,0.034935897
488,1,4/21/12 8:00,8,21,20120421 08:00,0.027127966,0.000354767,94400.375,73.35412598,0.424101234,-1.722189903,-0.313828468,289.1342773,9495977,10040717,11775716,0.000707269,0.003717949
489,1,4/21/12 9:00,9,21,20120421 09:00,0.00904274,0,94449.875,78.56182861,0.110931397,-2.010482788,-0.146528244,287.9487305,9495977,11211099,11775716,0.000707269,0
490,1,4/21/12 10:00,10,21,20120421 10:00,0.005200386,0.001188278,94466.75,82.26982117,0.372772217,-2.059122086,-0.09223938,286.71875,9495977,12337172,11775483,0.000709414,0
491,1,4/21/12 11:00,11,21,20120421 11:00,0.00418663,0.011188507,94475.1875,85.1194458,0.896850586,-1.998147964,0.010529518,286.1157227,9495977,13484218,11775483,0.000710368,0
492,1,4/21/12 12:00,12,21,20120421 12:00,0.001495361,0.012020111,94441.875,87.90496826,0.835296631,-1.80461216,0.217294693,285.809082,9495977,14635992,11775483,0.000710368,0
493,1,4/21/12 13:00,13,21,20120421 13:00,0.002239227,0.005977631,94418.9375,90.15531921,1,-1.782844543,0.054065704,285.5925293,9495977,15747526,11775483,0.000710368,0
494,1,4/21/12 14:00,14,21,20120421 14:00,0.006015778,0.022375107,94360.3125,92.09828186,0.938934326,-1.776788712,0.045919418,285.1674805,9495977,16853040,11775483,0.000711083,0
495,1,4/21/12 15:00,15,21,20120421 15:00,0.009754181,0.021331448,94328.6875,93.64376831,0.991963029,-1.000226974,0.021606445,285.8405762,9495977,18013888,11775483,0.000711083,0
496,1,4/21/12 16:00,16,21,20120421 16:00,0.005565643,0.005386353,94294,94.70758057,0.976059139,-0.895956039,-0.062317848,285.8354492,9495977,19194480,11775483,0.000711679,0
497,1,4/21/12 17:00,17,21,20120421 17:00,0.003997803,0.018260956,94281.5,96.34425354,1.000000954,-0.918224335,-0.801355362,285.284668,9495977,20305664,11775483,0.000713825,0
498,1,4/21/12 18:00,18,21,20120421 18:00,0.004108429,0.006668091,94265.125,97.01159668,0.88733089,-0.804948807,-1.324759483,284.6772461,9495977,21435392,11775483,0.000714421,0
499,1,4/21/12 19:00,19,21,20120421 19:00,0.015575409,0.001903666,94282.6875,95.88031006,1,-0.387693405,-1.654224396,284.2890625,9495977,22547632,11775483,0.000715137,0
500,1,4/21/12 20:00,20,21,20120421 20:00,0.018280029,0.004100915,94294.8125,93.67919922,0.999998748,-0.137106895,-1.678875923,283.9665527,9495977,23646992,11775483,0.000715137,0
501,1,4/21/12 21:00,21,21,20120421 21:00,0.028518677,0.00854427,94335.3125,89.45010376,0.999998927,0.392226219,-1.237942696,284.838623,9514454,24860864,11813100,0.000715137,0.005
502,1,4/21/12 22:00,22,21,20120421 22:00,0.010551453,0.016724419,94389.9375,82.91921997,0.985323787,1.761590958,-1.4016819,286.8383789,9877440,26058912,12319001,0.000715137,0.083974359
503,1,4/21/12 23:00,23,21,20120421 23:00,0.000335693,0.067244112,94404.1875,73.14103699,0.978664339,1.929087639,-1.51264286,288.703125,10695528,27276112,13382971,0.000786901,0.146666667
